Covid19,CyberAttack
0.7333333333333333,20.72316125541126
0.7333333333333333,21.05649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.25649458874459
0.7333333333333333,21.600939033189036
0.7333333333333333,21.675939033189035
0.7333333333333333,21.675939033189035
0.7333333333333333,21.675939033189035
0.7333333333333333,22.025939033189037
0.7333333333333333,22.025939033189037
0.7333333333333333,22.025939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.275939033189037
0.7333333333333333,22.692605699855704
0.6,22.692605699855704
0.6,22.655105699855703
0.6,22.655105699855703
0.6,22.655105699855703
0.6,22.655105699855703
0.7681818181818182,22.655105699855703
0.7681818181818182,23.0551056998557
0.7681818181818182,23.0551056998557
0.7681818181818182,23.5551056998557
0.7681818181818182,23.8051056998557
0.7681818181818182,24.0551056998557
0.7681818181818182,24.0551056998557
0.7681818181818182,24.0551056998557
0.7681818181818182,24.0551056998557
0.7681818181818182,24.855105699855702
0.7681818181818182,24.855105699855702
0.7681818181818182,25.355105699855702
0.7681818181818182,25.355105699855702
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.64677236652237
0.7681818181818182,25.74677236652237
0.7681818181818182,25.90261652236653
0.7681818181818182,25.65261652236653
0.7681818181818182,25.65261652236653
0.7681818181818182,25.65261652236653
0.7681818181818182,25.65261652236653
0.7681818181818182,25.62761652236653
0.7681818181818182,26.073071067821076
0.7681818181818182,26.073071067821076
0.7681818181818182,26.573071067821076
0.7681818181818182,26.709434704184712
0.7681818181818182,26.709434704184712
0.7681818181818182,26.959434704184712
0.7681818181818182,26.959434704184712
0.7681818181818182,26.959434704184712
0.7681818181818182,26.959434704184712
0.7681818181818182,27.209434704184712
0.7681818181818182,27.209434704184712
0.7681818181818182,27.209434704184712
0.7681818181818182,27.209434704184712
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.559434704184714
0.7681818181818182,27.349434704184713
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.488323593073602
0.7681818181818182,27.202609307359317
0.7681818181818182,27.202609307359317
0.7681818181818182,27.402609307359317
0.7681818181818182,27.402609307359317
0.7681818181818182,27.302609307359315
0.7681818181818182,27.502609307359315
0.7681818181818182,27.502609307359315
0.7681818181818182,27.835942640692647
0.7681818181818182,27.835942640692647
0.7681818181818182,27.835942640692647
0.7681818181818182,27.835942640692647
0.7681818181818182,27.835942640692647
0.7681818181818182,28.635942640692647
0.7681818181818182,28.635942640692647
0.7681818181818182,28.635942640692647
0.7681818181818182,28.635942640692647
0.7681818181818182,29.435942640692648
0.7681818181818182,29.572306277056285
0.7681818181818182,29.572306277056285
0.7681818181818182,29.70866991341992
0.7681818181818182,29.70866991341992
0.7681818181818182,29.996169913419923
0.7681818181818182,29.996169913419923
0.7681818181818182,29.996169913419923
0.7681818181818182,30.196169913419922
0.7681818181818182,30.196169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.696169913419922
0.7681818181818182,30.496169913419923
0.7681818181818182,30.658074675324684
0.7681818181818182,30.658074675324684
0.7681818181818182,30.658074675324684
0.7681818181818182,30.824741341991352
0.7681818181818182,30.824741341991352
0.7681818181818182,30.824741341991352
0.7681818181818182,30.924741341991353
0.7681818181818182,30.99292316017317
0.7681818181818182,31.49292316017317
0.7681818181818182,31.49292316017317
0.7681818181818182,31.49292316017317
0.7681818181818182,31.99292316017317
0.7681818181818182,31.99292316017317
0.7681818181818182,31.99292316017317
0.7681818181818182,31.99292316017317
0.7681818181818182,31.99292316017317
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,32.207208874458885
0.7681818181818182,31.773875541125552
0.7681818181818182,32.57387554112555
0.7681818181818182,32.57387554112555
0.7681818181818182,32.57387554112555
0.7681818181818182,32.773875541125555
0.7681818181818182,32.773875541125555
0.7681818181818182,33.023875541125555
0.7681818181818182,33.22387554112556
0.7681818181818182,33.22387554112556
0.7681818181818182,34.023875541125555
0.7681818181818182,34.22387554112556
0.7681818181818182,34.211375541125555
0.7681818181818182,34.211375541125555
0.7681818181818182,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.21516341991343
0.36818181818181817,34.71516341991343
0.36818181818181817,34.71516341991343
0.36818181818181817,34.81516341991343
0.36818181818181817,35.31516341991343
0.36818181818181817,35.31516341991343
0.36818181818181817,35.31516341991343
0.36818181818181817,36.11516341991343
0.36818181818181817,36.11516341991343
0.36818181818181817,36.11516341991343
0.36818181818181817,35.61516341991343
0.36818181818181817,35.61516341991343
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.75152705627706
0.36818181818181817,35.50152705627706
0.36818181818181817,35.50152705627706
0.36818181818181817,35.55152705627706
0.36818181818181817,35.765812770562775
0.36818181818181817,35.765812770562775
0.36818181818181817,36.30866991341992
0.36818181818181817,36.30866991341992
0.36818181818181817,36.30866991341992
0.36818181818181817,36.70866991341992
0.36818181818181817,36.70866991341992
0.36818181818181817,36.70866991341992
0.36818181818181817,36.70866991341992
0.36818181818181817,37.10866991341992
0.36818181818181817,37.10866991341992
0.36818181818181817,36.508669913419915
0.36818181818181817,36.80866991341991
0.36818181818181817,36.80866991341991
0.36818181818181817,36.80866991341991
0.36818181818181817,36.80866991341991
0.36818181818181817,36.80866991341991
0.36818181818181817,36.85866991341991
0.36818181818181817,36.85866991341991
0.36818181818181817,37.35866991341991
0.36818181818181817,37.192003246753245
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.59533658008658
0.36818181818181817,37.39533658008658
0.36818181818181817,37.39533658008658
0.36818181818181817,37.39533658008658
0.36818181818181817,37.43283658008658
0.36818181818181817,37.88283658008658
0.36818181818181817,37.88283658008658
0.36818181818181817,37.38283658008658
0.36818181818181817,37.68283658008658
0.47727272727272724,37.68283658008658
0.47727272727272724,37.68283658008658
0.47727272727272724,37.38283658008658
0.47727272727272724,37.38283658008658
0.47727272727272724,37.38283658008658
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,37.732836580086584
0.47727272727272724,38.232836580086584
0.47727272727272724,38.232836580086584
0.47727272727272724,38.232836580086584
0.47727272727272724,38.232836580086584
0.47727272727272724,37.982836580086584
0.47727272727272724,38.52569372294373
0.47727272727272724,39.01855086580087
0.47727272727272724,39.01855086580087
0.47727272727272724,39.01855086580087
0.47727272727272724,39.01855086580087
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.232836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.732836580086584
0.47727272727272724,39.920336580086584
0.47727272727272724,40.420336580086584
0.47727272727272724,40.420336580086584
0.47727272727272724,40.420336580086584
0.47727272727272724,40.920336580086584
0.47727272727272724,41.12033658008659
0.47727272727272724,41.233972943722954
0.47727272727272724,41.233972943722954
0.47727272727272724,41.233972943722954
0.47727272727272724,41.233972943722954
0.47727272727272724,41.00320371295372
0.47727272727272724,41.00320371295372
0.47727272727272724,41.00320371295372
0.47727272727272724,41.00320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,40.90320371295372
0.47727272727272724,41.117489427239434
0.47727272727272724,41.117489427239434
0.47727272727272724,41.51748942723943
0.47727272727272724,41.39248942723943
0.47727272727272724,41.39248942723943
0.47727272727272724,41.39248942723943
0.47727272727272724,41.39248942723943
0.47727272727272724,41.89248942723943
0.47727272727272724,41.89248942723943
0.47727272727272724,41.492489427239434
0.47727272727272724,41.492489427239434
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.62885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,41.82885306360307
0.47727272727272724,42.02885306360307
0.47727272727272724,42.02885306360307
0.47727272727272724,42.02885306360307
0.47727272727272724,42.52885306360307
0.47727272727272724,43.07171020646022
0.47727272727272724,43.07549808524809
0.47727272727272724,43.07549808524809
0.47727272727272724,43.87549808524809
0.47727272727272724,43.87549808524809
0.47727272727272724,43.87549808524809
0.47727272727272724,43.87549808524809
0.47727272727272724,43.87549808524809
0.47727272727272724,44.12549808524809
0.47727272727272724,44.12549808524809
0.47727272727272724,44.12549808524809
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,44.352770812520816
0.47727272727272724,43.852770812520816
0.47727272727272724,43.852770812520816
0.47727272727272724,43.852770812520816
0.47727272727272724,44.652770812520814
0.47727272727272724,44.652770812520814
0.47727272727272724,44.652770812520814
0.47727272727272724,44.652770812520814
0.47727272727272724,44.652770812520814
0.47727272727272724,44.752770812520815
0.47727272727272724,44.977770812520816
0.47727272727272724,45.377770812520815
0.47727272727272724,45.377770812520815
0.47727272727272724,45.777770812520814
0.47727272727272724,45.811104145854145
0.47727272727272724,45.811104145854145
0.47727272727272724,45.811104145854145
0.47727272727272724,46.211104145854144
0.47727272727272724,46.211104145854144
0.47727272727272724,46.211104145854144
0.47727272727272724,46.211104145854144
0.47727272727272724,46.244437479187475
0.47727272727272724,46.34443747918748
0.47727272727272724,47.144437479187474
0.47727272727272724,47.144437479187474
0.47727272727272724,47.144437479187474
0.47727272727272724,47.94443747918747
0.47727272727272724,47.94443747918747
0.47727272727272724,47.94443747918747
0.47727272727272724,47.94443747918747
0.47727272727272724,47.94443747918747
0.47727272727272724,47.91943747918747
0.47727272727272724,47.91943747918747
1.0022727272727272,47.91943747918747
1.0022727272727272,48.337619297369294
1.0022727272727272,48.337619297369294
1.0022727272727272,48.3344942973693
1.0022727272727272,48.87735144022644
1.0022727272727272,49.12735144022644
1.0022727272727272,49.077351440226444
1.0022727272727272,49.110684773559775
1.0022727272727272,49.610684773559775
1.0022727272727272,49.010684773559774
1.0022727272727272,49.010684773559774
1.0022727272727272,49.010684773559774
1.0022727272727272,49.010684773559774
1.0022727272727272,49.06068477355977
1.0022727272727272,48.56068477355977
1.0022727272727272,48.56068477355977
1.0022727272727272,48.56068477355977
1.0022727272727272,48.56068477355977
1.0022727272727272,48.56068477355977
1.0022727272727272,49.06068477355977
1.0022727272727272,49.06068477355977
1.0022727272727272,49.06068477355977
1.0022727272727272,49.06068477355977
1.0022727272727272,49.86068477355977
1.0022727272727272,50.306139319014314
1.0022727272727272,50.306139319014314
1.0022727272727272,50.306139319014314
1.0022727272727272,50.306139319014314
1.0022727272727272,50.374321137196134
1.0022727272727272,50.374321137196134
1.0022727272727272,50.374321137196134
1.0022727272727272,49.874321137196134
1.0022727272727272,49.874321137196134
1.0022727272727272,49.874321137196134
1.0022727272727272,50.23146399433899
1.0022727272727272,50.23146399433899
1.0022727272727272,50.23146399433899
1.0022727272727272,49.73146399433899
1.0022727272727272,49.41479732767232
1.0022727272727272,49.41479732767232
1.0022727272727272,49.41479732767232
1.0022727272727272,49.41479732767232
1.0022727272727272,49.41479732767232
1.0022727272727272,49.41479732767232
1.0022727272727272,50.214797327672315
1.0022727272727272,50.13979732767231
1.0022727272727272,49.82729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.12729732767231
1.0022727272727272,50.57729732767231
1.0022727272727272,50.57729732767231
1.0022727272727272,51.07729732767231
1.0022727272727272,51.07729732767231
1.0022727272727272,51.07729732767231
1.0022727272727272,51.07729732767231
1.0022727272727272,50.47729732767231
1.0022727272727272,50.47729732767231
1.0022727272727272,50.77967828005326
1.0022727272727272,50.77967828005326
1.0022727272727272,50.57967828005326
1.0022727272727272,50.72967828005326
1.0022727272727272,51.22967828005326
1.0022727272727272,51.22967828005326
1.0022727272727272,51.22967828005326
1.0022727272727272,51.22967828005326
1.0022727272727272,51.22967828005326
1.0022727272727272,50.8725354229104
1.0022727272727272,50.8725354229104
1.0022727272727272,50.472535422910404
1.0022727272727272,50.472535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,50.722535422910404
1.0022727272727272,51.322535422910406
1.0022727272727272,51.322535422910406
1.0022727272727272,51.322535422910406
1.0022727272727272,51.67253542291041
1.0022727272727272,51.67253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,51.92253542291041
1.0022727272727272,52.22491637529136
1.0022727272727272,52.22491637529136
1.0022727272727272,52.17491637529136
1.0022727272727272,52.17491637529136
1.0022727272727272,52.17491637529136
1.0022727272727272,52.77491637529136
1.0022727272727272,52.77491637529136
1.0022727272727272,53.27491637529136
1.0022727272727272,53.27491637529136
1.0022727272727272,53.474916375291365
1.0022727272727272,53.474916375291365
1.0022727272727272,53.37491637529136
1.0022727272727272,53.36481536519035
1.0022727272727272,53.36481536519035
1.0022727272727272,53.45231536519035
1.0022727272727272,53.77049718337217
1.0022727272727272,53.77049718337217
1.0022727272727272,53.77049718337217
1.0022727272727272,53.77049718337217
1.0022727272727272,53.77049718337217
1.0022727272727272,53.470497183372174
1.0022727272727272,54.27049718337217
1.0022727272727272,54.27049718337217
1.0022727272727272,54.29549718337217
1.0022727272727272,54.29549718337217
1.0022727272727272,54.29549718337217
1.0022727272727272,54.49549718337217
1.0022727272727272,54.49549718337217
1.0022727272727272,54.49549718337217
1.0022727272727272,54.49549718337217
1.0022727272727272,54.56367900155399
1.0022727272727272,54.56367900155399
1.0022727272727272,53.763679001553996
1.0022727272727272,53.463679001554
1.0022727272727272,53.463679001554
1.0022727272727272,53.713679001554
1.0022727272727272,53.713679001554
1.0022727272727272,53.713679001554
1.0022727272727272,53.713679001554
1.0022727272727272,52.913679001554
1.0022727272727272,52.913679001554
1.0022727272727272,52.913679001554
1.0022727272727272,53.063679001554
1.0022727272727272,52.777964715839715
1.0022727272727272,52.777964715839715
1.0022727272727272,52.66129804917305
1.0022727272727272,52.66129804917305
1.0022727272727272,52.66129804917305
1.0022727272727272,52.66129804917305
1.0022727272727272,52.66129804917305
1.0022727272727272,52.41129804917305
1.0022727272727272,52.41129804917305
1.0022727272727272,52.41129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.61129804917305
1.0022727272727272,52.86129804917305
1.0022727272727272,52.86129804917305
1.0022727272727272,52.86129804917305
1.0022727272727272,53.075583763458766
1.0022727272727272,53.075583763458766
1.0022727272727272,53.075583763458766
1.0022727272727272,53.075583763458766
1.0022727272727272,53.04502820790321
1.0022727272727272,53.04502820790321
1.0022727272727272,53.04502820790321
1.0022727272727272,53.04502820790321
1.0022727272727272,53.29502820790321
1.0022727272727272,53.79502820790321
1.0022727272727272,53.79502820790321
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.195028207903206
1.0022727272727272,54.30184638972139
1.0022727272727272,54.30184638972139
1.0022727272727272,54.30184638972139
1.0022727272727272,55.21184638972139
1.0022727272727272,55.21184638972139
1.0022727272727272,55.4261321040071
1.0022727272727272,55.4261321040071
1.0022727272727272,55.19536287323787
1.0022727272727272,55.19536287323787
1.0022727272727272,55.19536287323787
1.0022727272727272,55.19536287323787
